data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2021-04-20,terça-feira ,19:44:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA ARQUITETO LUIZ NUNES,,,E/F A IGREJA DO MORMON,IMBIRIBEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-04-21,quarta-feira ,08:49:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,E/F AO POSTO PETROBRAS,SÃO JOSÉ,311,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não hA placas,,Dupla,Canteiro central,,
2021-04-21,quarta-feira ,13:52:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA CAMBOIM,,,PROX A ESTAÇÃO AEROPORTO,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,08:00:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA CORONEL SERGIO HENRIQUE CARDIM,,BOA VIAGEM,444,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,08:11:00,COM VÍTIMA,CAMPO GRANDE,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,,,"EM FRENTE A ACADEMIA DA CIDADE, SENT. PEIXINHOS",CAMPO GRANDE,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-04-22,quinta-feira ,09:13:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA JOAO DE BARROS,AVENIDA,AVENIDA VISCONDE DE SUASSUNA,,BOA VISTA,356,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,09:58:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,AVENIDA,AVENIDA GOVERNADOR CARLOS DE LIMA CAVALCANTI,,DERBY,,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,11:09:00,SEM VÍTIMA,SANTO ANTONIO,AVENIDA,AVENIDA MARTINS DE BARROS,PRC,PRC DA REPUBLICA,,SANTO ANTÔNIO,,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,11:18:00,SEM VÍTIMA,ESPINHEIRO,AVENIDA,AVENIDA NORTE,RUA,RUA ALFREDO DE CASTRO,,ESPINHEIRO,665,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,11:46:00,COM VÍTIMA,NOVA DESCOBERTA,RUA,RUA ALTO JARDIM PROGRESSO,,,PROX. A QUADRA DE FUTEBOL,NOVA DESCOBERTA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,12:02:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA QUINZE DE MARCO,,CORDEIRO,422,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,12:28:00,SEM VÍTIMA,SANTO ANTONIO,AVENIDA,AVENIDA MARTINS DE BARROS,PRC,PRC DA REPUBLICA,,SANTO ANTÔNIO,,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,12:43:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,AO LADO DA MARAVILHA MOTO S/T AFOGADOS NO SEMAFORO 631,IMBIRIBEIRA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,40 km/h,Única,Faixa seccionada,,
2021-04-22,quinta-feira ,13:07:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,EM FRENTE AO SEMAFORO N 076,SÃO JOSÉ,76,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Outros,Outras,,Dupla,Canteiro central,,
2021-04-22,quinta-feira ,15:07:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,OPOSTO AO IBIS HOTEL,IMBIRIBEIRA,,CIDADE,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa contínua,,
2021-04-22,quinta-feira ,15:52:00,SEM VÍTIMA,AFOGADOS,EST,EST DOS REMEDIOS,RUA,RUA NICOLAU PEREIRA,RUA NICOLAU PEREIRA,AFOGADOS,242,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-22,quinta-feira ,18:22:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,SEMAFORO 076,SÃO JOSÉ,76,SUBURBIO,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Outros,Outras,,Dupla,Canteiro central,,
2021-04-23,sexta-feira ,07:10:00,COM VÍTIMA,CASA AMARELA,RUA,RUA ANTONIO DE CASTRO,,,EM FRENTE AO CONDOMINIO EDF TURMALINA E AO SALÃO CRIS HAIR,CASA AMARELA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Outros,Não hA placas,,Única,Não existe,,
2021-04-23,sexta-feira ,08:29:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA FREI CASSIMIRO,RUA,RUA DO POMBAL,,SANTO AMARO,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",40KM/H,Dupla,Canteiro central,,
2021-04-23,sexta-feira ,10:13:00,SEM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,,AFOGADOS,,,CHOQUE,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa seccionada,,
2021-04-23,sexta-feira ,16:13:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO MINISTERIO DO TRABALHO,SANTO AMARO,108,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Canal,Faixa seccionada,Canteiro central
2021-04-23,sexta-feira ,16:16:00,COM VÍTIMA,ESTANCIA,AVENIDA,AVENIDA RECIFE,AVENIDA,AVENIDA JOAO CABRAL DE MELO NETO,BAR ESQUINA DO GALETO,ESTÂNCIA,5631,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canteiro central,,
2021-04-23,sexta-feira ,16:32:00,COM VÍTIMA,BOA VISTA,RUA,RUA DOM BOSCO,,,EM FRENTE AO POSTO BR,BOA VISTA,,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Faixa contínua,,
2021-04-23,sexta-feira ,17:51:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA BRASILIA FORMOSA,,,,PINA,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não hA placas,,Dupla,Não existe,,
2021-04-23,sexta-feira ,20:19:00,COM VÍTIMA,AGUA FRIA,RUA,RUA DA REGENERACAO,RUA,RUA BOM CONSELHO,PRÓX A CASA DE FERRAGENS JOSÉ LUIZ FONSECA E FILHOS,AGUA FRIA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,,Não existe,Não hA placas,,Dupla,Não existe,,
2021-04-23,sexta-feira ,21:27:40,COM VÍTIMA,BOA VIAGEM,RUA,RUA VISCONDE DE JEQUITINHONHA,RUA,RUA BALTAZAR PASSOS,"APÓS O PARQUE DONA LINDU, FAIXA DA ESQUERDA",BOA VIAGEM,154,SUBURBIO,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,3,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Única,Faixa seccionada,Canteiro central,
2021-04-24,sábado ,09:14:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,SINISTRO SOB O SEMAFORO N° 379,SANTO AMARO,379,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h,Dupla,Canteiro central,Canal,
2021-04-24,sábado ,10:08:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOM HELDER CAMARA,,,100 METROS DO NUCLEO DA POLICIA DO IBURA,IBURA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Canteiro central,,
2021-04-24,sábado ,14:49:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA PAMPULHA,RUA,RUA ITAJAI,E/F A CASA BRANCA RECEPÇOES,IMBIRIBEIRA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",60 km/h,Única,Faixa seccionada,,
2021-04-24,sábado ,15:26:00,SEM VÍTIMA,PAISSANDU,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO HOSPITAL PORTUGUES,PAISSANDU,,BOA VIAGEM,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-24,sábado ,16:15:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA JERONIMO VILELA,,,E/F  AO CAMPO VITAL,CAMPO GRANDE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-04-24,sábado ,21:49:40,COM VÍTIMA,VASCO DA GAMA,RUA,RUA VASCO DA GAMA,RUA,RUA RESPLENDOR,E/F A ESCOLA MUNICIPAL PROF ADERBAL GALVÃO,VASCO DA GAMA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,30 km/h,Dupla,Não existe,,
2021-04-25,domingo ,21:05:40,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,RUA,RUA RODRIGUES FERREIRA,"PRÓX A UPA DA CAXANGA // PRÓX A ASSEMBLÉIA DE DEUS , SENTIDO CAMARAGIBE",IPUTINGA,232,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Faixa seccionada,Canteiro central,
2021-04-26,segunda-feira ,10:19:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA GENERAL MAC ARTHUR,RUA,RUA JORGE DE LIMA,PROX. DA ESTAÇÃO ANTONIO FALCÃO,IMBIRIBEIRA,402,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa contínua,Faixa seccionada,
2021-04-26,segunda-feira ,11:34:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA PAMPULHA,E/F A CONCESSIONARIA RENAULT (SENT. AEROPORTO),IMBIRIBEIRA,534,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canteiro central,,
2021-04-26,segunda-feira ,12:31:00,COM VÍTIMA,CURADO,AVENIDA,AVENIDA PREFEITO ANTONIO PEREIRA,RUA,RUA DR GEORGE WILLIAM BUTLER,APOS A COPARC  PROX AO TIP  S/T TIP,CURADO,,,COLISÃO LATERAL,1,1,0,0,0,1,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-04-26,segunda-feira ,13:06:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,SOB SEMAFORO 555,BOA VIAGEM,555,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Não existe,,
2021-04-26,segunda-feira ,17:59:00,COM VÍTIMA,ARRUDA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,AVENIDA,AVENIDA BEBERIBE,EM FRENTE AO BOMPREÇO DO ARRUDA / SEMAFORO 131,ARRUDA,131,CIDADE,COLISÃO COM CICLISTA,0,0,0,1,0,0,1,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,40 km/h,Única,Faixa seccionada,,
2021-04-26,segunda-feira ,20:22:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA GENERAL GOES MONTEIRO,RUA,RUA ENGENHEIRO JOSE BRANDAO CAVALCANTE,E/F À CONCESSIONARIA MEIRA LINS,IMBIRIBEIRA,,,COLISÃO TRANSVERSAL,0,0,0,0,0,0,1,1,0,0,0,Cruzamento,Bom,Não existe,,Seca,Outros,Não existe,"Placas ""Pare""",30km/h,Dupla,Não existe,,
2021-04-27,terça-feira ,07:57:00,COM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,RUA,RUA JOSE OSORIO,CRUZAMENTO,MADALENA,179,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não hA placas,,Única,Faixa seccionada,,
2021-04-27,terça-feira ,08:27:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,RUA,RUA ADOLFO FARO,ANTIGO POSTO FEDERAL,IPSEP,,CIDADE,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,Faixa seccionada,Canteiro central
2021-04-27,terça-feira ,08:55:00,COM VÍTIMA,MADALENA,RUA,RUA DEMOCRITO DE SOUZA FILHO,,,EM FRENTE AO EMPRESARIAL GREEN TOWER,MADALENA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
2021-04-27,terça-feira ,10:41:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA VISCONDE DE JEQUITINHONHA,,,EM FRENTE AO EDF TOBAGO,BOA VIAGEM,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-27,terça-feira ,10:53:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,,IMBIRIBEIRA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-27,terça-feira ,13:59:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA CAXANGA,,,SOB O TÚNEL DA ABOLIÇÃO,MADALENA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não hA placas,,Dupla,Faixa contínua,,
2021-04-27,terça-feira ,17:01:00,SEM VÍTIMA,CABANGA,RUA,RUA PADRE CARLOS DE BARROS BARRETO,,,EM FRENTE A COMPESA DO CABANGA,CABANGA,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,40km/h,Dupla,Não existe,,
2021-04-27,terça-feira ,19:54:00,COM VÍTIMA,MADALENA,EST,EST DOS REMEDIOS,AVENIDA,AVENIDA JOSE GONCALVES DE MEDEIROS,EM FRENTE A POLICLINICA LESSA DE ANDRADE,MADALENA,353,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Não existe,,
2021-04-28,quarta-feira ,07:23:00,SEM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,EST,EST DO BARBALHO,,IPUTINGA,533,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-28,quarta-feira ,09:30:00,COM VÍTIMA,TAMARINEIRA,RUA,RUA PADRE ROMA,AVENIDA,AVENIDA CONS ROSA E SILVA,COMEDORIA DA PIZZA,TAMARINEIRA,61,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-4b,,Dupla,Faixa contínua,Canteiro central,
2021-04-28,quarta-feira ,14:11:00,SEM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA QUINZE DE MARCO,PRAÇA DA CHESF,TORRÕES,422,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-28,quarta-feira ,15:43:00,SEM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,EST,EST DO BARBALHO,ESTRADA DO BARBALHO,IPUTINGA,533,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-28,quarta-feira ,17:51:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA DES JOAO PAES,,,,BOA VIAGEM,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-28,quarta-feira ,18:09:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,RUA,RUA PIAUI,SEMAFORO 251 / PRÓX AO HOSP EMILIO DE MORAES,CASA FORTE,251,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,Faixa contínua,,
2021-04-28,quarta-feira ,18:38:00,SEM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA QUINZE DE MARCO,CRUZAMENTO C/A RUA QUINZE DE MARÇO - PRÓXIMO A PRAÇA DA CHESF,TORRÕES,,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-28,quarta-feira ,19:00:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,,,ESCOLA SOZEMAR DE MACEDIE LIMA,CASA AMARELA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,,,Única,Não existe,,
2021-04-29,quinta-feira ,12:55:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,,SANTO AMARO,627,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Faixa contínua,,
2021-04-29,quinta-feira ,13:49:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA SARGENTO SILVINO DE MACEDO,,,POR TRAS DA ESTAÇAO DO METRO SHOPING,IMBIRIBEIRA,,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-04-29,quinta-feira ,14:29:00,SEM VÍTIMA,ENCRUZILHADA,RUA,RUA FERNANDO CESAR,,,,ENCRUZILHADA,,CIDADE,CAPOTAMENTO,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2021-04-29,quinta-feira ,19:29:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,"PROXIMO DO BANCO DO NORDESTE, FAIXA DA ESQUERDA",BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,3,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Canteiro central,,
2021-04-29,quinta-feira ,21:27:40,COM VÍTIMA,SAO JOSE,RUA,RUA IMPERIAL,RUA,RUA BOM SUCESSO,EM FRENTE AO NUMERO 222,SÃO JOSÉ,,SUBURBIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa seccionada,,
2021-04-30,sexta-feira ,08:08:00,COM VÍTIMA,CASA AMARELA,RUA,RUA CONS NABUCO,,,PROXIMO A ESCOLA BRINQUEDOS E BRINCADEIRAS,CASA AMARELA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,,Dupla,Não existe,,
2021-04-30,sexta-feira ,08:17:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DOM BOSCO,,,EM FRENTE AO BATALHÃO DA RP,BOA VISTA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não hA placas,,Única,Faixa contínua,,
2021-04-30,sexta-feira ,09:56:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE A ANTIGA UNICORDIS,SANTO AMARO,,BOA VIAGEM,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canal,,
2021-04-30,sexta-feira ,11:59:00,COM VÍTIMA,CORDEIRO,RUA,RUA GOMES TABORDA,,,EM FRENTE A HENRIQUE CELL,CORDEIRO,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não hA placas,30 km/h,Dupla,Faixa seccionada,,
2021-04-30,sexta-feira ,12:23:00,SEM VÍTIMA,IPUTINGA,EST,EST DO BARBALHO,AVENIDA,AVENIDA CAXANGA,,IPUTINGA,,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-30,sexta-feira ,16:10:00,COM VÍTIMA,SITIO DOS PINTOS,RUA,RUA MANUEL DE MEDEIROS,,,EM FRENTE UFRPE CCEAGRI,SÍTIO DOS PINTOS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,R-19,30 km/h,Dupla,Não existe,,
2021-04-30,sexta-feira ,16:12:00,SEM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,AVENIDA,AVENIDA GENERAL SAN MARTIN,,CAXANGA,80,,SEMAFORO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-04-30,sexta-feira ,18:19:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,,,"E/F AO NUCLEO DE CASA AMARELA, SNT CID",CASA AMARELA,,CIDADE,QUEDA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal iluminada,Outros,Outras,,Dupla,Canteiro central,,
2021-04-30,sexta-feira ,19:29:00,COM VÍTIMA,CABANGA,PRC,PRC GOVERNADOR PAULO GUERRA,PTE,PTE GOVERNADOR PAULO GUERRA,LARGO DO CABANGA - SENTIDO BOA VIAGEM - APÓS A LOMBADA ELETRÔNICA - NA CABECEIRA DA PONTE ESTAIADA,CABANGA,662,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,60 km/h,,Faixa contínua,,
2021-05-01,sábado ,13:01:00,COM VÍTIMA,TOTO,AVENIDA,AVENIDA LIBERDADE,,,EM FRENTE AO CEMITERIO PARQUE DA FLORES,TOTÓ,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-05-01,sábado ,13:16:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE,AVENIDA,AVENIDA SANTOS DUMONT,PAMELA  ROSARINHO,ENCRUZILHADA,81,CIDADE,COLISÃO LATERAL,1,0,0,0,0,0,0,0,0,1,0,Cruzamento,Nublado,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Canteiro central,,
