data,dia_semana,hora,natureza_acidente,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2020-02-21,sexta-feira ,09:53:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA MINISTRO NELSON HUNGRIA,RUA,RUA MARIA CAROLINA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,
2020-02-21,sexta-feira ,09:57:00,SEM VÍTIMA,PARNAMIRIM,RUA,RUA SEBASTIAO MALTA ARCOVERDE,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-21,sexta-feira ,11:40:00,SEM VÍTIMA,AFOGADOS,EST,EST DOS REMEDIOS,,,ABALROAMENTO LONGITUDINAL,1,,,,,,,,1,0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Placas Dê a preferência,
2020-02-21,sexta-feira ,11:51:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA MONTEVIDEU,,,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Longo da via,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,,
2020-02-21,sexta-feira ,11:59:00,COM VÍTIMA,CORREGO DO JENIPAPO,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,3,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2020-02-21,sexta-feira ,12:19:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA RIBEIRO DE BRITO,COLISÃO TRASEIRA,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2020-02-21,sexta-feira ,13:11:00,SEM VÍTIMA,DOIS IRMAOS,RUA,RUA DOIS IRMAOS,,,COLISÃO TRASEIRA,1,,,,,,1,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-02-21,sexta-feira ,13:43:00,SEM VÍTIMA,GRACAS,RUA,RUA CONFEDERACAO DO EQUADOR,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Outras,40 km/h
2020-02-21,sexta-feira ,14:41:00,SEM VÍTIMA,BOA VISTA,RUA,RUA AURORA,AV,AV CONDE DA BOA VISTA,CHOQUE OBJETO FIXO,,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-21,sexta-feira ,15:32:00,COM VÍTIMA,SITIO DOS PINTOS,EST,EST DOS PINTOS,,,COLISÃO COM CICLISTA,,,,1,,1,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-21,sexta-feira ,15:40:00,SEM VÍTIMA,BAIRRO DO RECIFE,AVENIDA,AVENIDA MILITAR,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,
2020-02-21,sexta-feira ,15:59:00,COM VÍTIMA,ENCRUZILHADA,EST,EST DE BELEM,RUA,RUA DONA JULIETA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h
2020-02-21,sexta-feira ,18:30:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA DEZ DE JULHO,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-21,sexta-feira ,18:40:00,SEM VÍTIMA,BOA VISTA,RUA,RUA BISPO CARDOSO AYRES,,,CHOQUE VEÍCULO PARADO,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h
2020-02-21,sexta-feira ,18:55:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,,Não existe,R-6a,
2020-02-21,sexta-feira ,18:58:00,SEM VÍTIMA,GRACAS,AVENIDA,AVENIDA RUI BARBOSA,RUA,RUA BRUNO MAIA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-21,sexta-feira ,20:33:00,SEM VÍTIMA,CORDEIRO,RUA,RUA GOMES TABORDA,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-21,sexta-feira ,21:15:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA DR EDUARDO WANDERLEY,ABALROAMENTO LONGITUDINAL,,2,,,,,,,,2,,Esquina,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,40 km/h
2020-02-21,sexta-feira ,22:45:00,SEM VÍTIMA,CAMPO GRANDE,EST,EST DE BELEM,,,COLISÃO FRONTAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Ilegível,Seca,Mal iluminada,,Não há placas,
2020-02-22,sábado ,06:57:00,COM VÍTIMA,CASA AMARELA,RUA,RUA PAULA BATISTA,RUA,RUA MAJOR NEREU GUERRA,COLISÃO COM CICLISTA,1,,,1,,,,,,1,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-31,
2020-02-22,sábado ,07:06:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA JAGUAPITA,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,
2020-02-22,sábado ,07:45:00,COM VÍTIMA,PARNAMIRIM,RUA,RUA JOAO TUDE DE MELO,RUA,RUA VIRGINIA LORETO,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-02-22,sábado ,10:36:00,SEM VÍTIMA,GRACAS,AVENIDA,AVENIDA CONS ROSA E SILVA,,,CHOQUE VEÍCULO PARADO,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-02-22,sábado ,10:51:00,SEM VÍTIMA,CAMPO GRANDE,EST,EST DE BELEM,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2020-02-22,sábado ,11:16:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA ANTONIO DE GOES,,,ATROPELAMENTO,1,1,,,1,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-4a,60 km/h
2020-02-22,sábado ,12:37:00,SEM VÍTIMA,BRASILIA TEIMOSA,RUA,RUA CARAPEBA,,,CHOQUE VEÍCULO PARADO,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-22,sábado ,13:45:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE CARAPUCEIRO,RUA,RUA FRANCISCO DA CUNHA,ABALROAMENTO TRANSVERSAL,1,,,,,1,,,,4,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-02-22,sábado ,15:37:00,COM VÍTIMA,MADALENA,AVENIDA,AVENIDA VISCONDE DE ALBUQUERQUE,RUA,RUA LOPES DE CARVALHO,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-22,sábado ,17:00:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,3,,,,,,,,,0,,Longo da via,Nublado,Sem defeito,Perfeito estado,Seca,,Faixa de pedestre,Outras,
2020-02-22,sábado ,19:44:00,SEM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-22,sábado ,21:02:00,SEM VÍTIMA,PRADO,RUA,RUA JOAO IVO DA SILVA,RUA,RUA RICARDO SALAZAR,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-22,sábado ,21:26:00,SEM VÍTIMA,PARNAMIRIM,RUA,RUA JOAO TUDE DE MELO,RUA,RUA DR JOAO SANTOS FILHO,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-23,domingo ,00:11:00,SEM VÍTIMA,AFOGADOS,RUA,RUA PROFESSOR AUGUSTO WANDERLEY FILHO,RUA,RUA MOTOCOLOMBO,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2020-02-23,domingo ,07:06:00,SEM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,40 km/h
2020-02-23,domingo ,08:04:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,,,TOMBAMENTO,,1,,,,,,,,1,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,
2020-02-23,domingo ,08:17:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DOM BOSCO,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-23,domingo ,11:07:00,SEM VÍTIMA,GRACAS,RUA,RUA ALBERTO PAIVA,RUA,RUA DO FUTURO,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-23,domingo ,11:51:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA TENENTE JOAO CICERO,RUA,RUA MINISTRO NELSON HUNGRIA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2020-02-23,domingo ,12:15:00,SEM VÍTIMA,PORTO DA MADEIRA,RUA,RUA DALVA DE OLIVEIRA,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Ponte,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,
2020-02-23,domingo ,12:21:00,SEM VÍTIMA,CAMPO GRANDE,RUA,RUA ODORICO MENDES,RUA,RUA VISCONDE DE CAIRU,ABALROAMENTO LONGITUDINAL,2,1,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2020-02-23,domingo ,13:52:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA TOME GIBSON,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-23,domingo ,14:20:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA JOAQUIM BANDEIRA,RUA,RUA JACY,ABALROAMENTO LONGITUDINAL,,1,,,,1,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,,Não existe,Não há placas,
2020-02-23,domingo ,15:03:00,SEM VÍTIMA,CASA FORTE,EST,EST DAS UBAIAS-,,,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-23,domingo ,16:05:00,SEM VÍTIMA,AFLITOS,RUA,RUA QUARENTA E OITO,RUA,RUA CARNEIRO VILELA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-02-23,domingo ,19:22:00,COM VÍTIMA,SANTO ANTONIO,RUA,RUA NOVA,AV,AV DANTAS BARRETO,ATROPELAMENTO,,,,,1,1,,,,1,,Longo da via,Bom,Não existe,Ilegível,Seca,Mal iluminada,Não existe,Não há placas,
2020-02-23,domingo ,20:08:00,SEM VÍTIMA,JOANA BEZERRA,VIADUTO,VIADUTO CAPITAO TEMUDO,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2020-02-24,segunda-feira ,01:30:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA HERCULANO BANDEIRA,RUA,RUA ARQUITETO AUGUSTO REINALDO,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Não existente,Seca,Mal iluminada,Faixa de pedestre,Não há placas,60 km/h
2020-02-24,segunda-feira ,04:06:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CELSO FURTADO (VIA MANGUE),,,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-24,segunda-feira ,04:32:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA ENGENHO SERRA VERDE,AV,AV RIO LARGO,COLISÃO FRONTAL,,1,,,,1,,,,1,,Esquina,Bom,Não existe,Ilegível,Seca,Mal iluminada,Outros,R-24a,
2020-02-24,segunda-feira ,06:53:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DA AURORA,RUA,RUA PRINCESA IZABEL,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h
2020-02-24,segunda-feira ,08:13:00,SEM VÍTIMA,SAN MARTIN,RUA,RUA COMENDADOR JOSE VITA,,,CHOQUE VEÍCULO PARADO,1,,,,,,1,,,0,,Longo da via,Nublado,Não existe,Não existente,Seca,,Não existe,Não há placas,
2020-02-24,segunda-feira ,08:55:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA PINHEIROS,AV,AV MARECHAL MASCARENHAS DE MORAES,CHOQUE VEÍCULO PARADO,1,,,,,,1,,,0,,Longo da via,Bom,,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-24,segunda-feira ,09:19:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,ABALROAMENTO LONGITUDINAL,,,,,,1,1,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h
2020-02-24,segunda-feira ,10:27:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6b,30 km/h
2020-02-24,segunda-feira ,12:28:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,3,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2020-02-24,segunda-feira ,13:38:00,COM VÍTIMA,IPUTINGA,RUA,RUA BOM PASTOR,RUA,RUA MAURICEIA,ABALROAMENTO LONGITUDINAL,,1,,,,1,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-24,segunda-feira ,15:49:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA PRESIDENTE DUTRA,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h
2020-02-24,segunda-feira ,16:53:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,60 km/h
2020-02-24,segunda-feira ,20:27:00,SEM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-24,segunda-feira ,20:53:00,SEM VÍTIMA,SANTO AMARO,PTE,PTE DO LIMOEIRO,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-24,segunda-feira ,21:20:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-24,segunda-feira ,21:59:00,SEM VÍTIMA,SAO JOSE,RUA,RUA IMPERIAL,RUA,RUA DO PEIXOTO,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-24,segunda-feira ,23:23:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA NORTE,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2020-02-25,terça-feira ,05:21:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA ODORICO MENDES,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2020-02-25,terça-feira ,07:32:00,SEM VÍTIMA,ILHA DO LEITE,RUA,RUA ANTONIO GOMES DE FREITAS,,,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2020-02-25,terça-feira ,07:33:00,SEM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-25,terça-feira ,14:10:00,SEM VÍTIMA,MADALENA,RUA,RUA BENFICA,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,40 km/h
2020-02-25,terça-feira ,15:14:00,SEM VÍTIMA,NOVA DESCOBERTA,AVENIDA,AVENIDA VEREADOR OTACILIO AZEVEDO,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2020-02-25,terça-feira ,15:23:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2020-02-25,terça-feira ,19:50:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-25,terça-feira ,20:58:00,SEM VÍTIMA,IPUTINGA,RUA,RUA SAO MATEUS,,,CHOQUE VEÍCULO PARADO,,,,,,,1,,1,0,,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-25,terça-feira ,23:29:00,SEM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2020-02-26,quarta-feira ,04:03:00,COM VÍTIMA,BEBERIBE,AVENIDA,AVENIDA BEBERIBE,RUA,RUA DA CORAGEM,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Incompleta,Molhada,Mal conservada,Faixa de pedestre,Não há placas,
2020-02-26,quarta-feira ,04:39:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-26,quarta-feira ,05:20:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,RUA,RUA DOS PALMARES,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-02-26,quarta-feira ,06:31:00,COM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,RUA,RUA LOPES DE CARVALHO,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,
2020-02-26,quarta-feira ,07:04:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,RUA,RUA BALTAZAR PASSOS,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2020-02-26,quarta-feira ,13:51:00,SEM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-02-26,quarta-feira ,15:12:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DOS PALMARES,AV,AV CRUZ CABUGA,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h
2020-02-26,quarta-feira ,15:39:00,SEM VÍTIMA,TAMARINEIRA,EST,EST VELHA DE AGUA FRIA,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-26,quarta-feira ,17:24:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RAIMUNDO DINIZ,RUA,RUA DAVID PERNETA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,
2020-02-26,quarta-feira ,18:21:00,SEM VÍTIMA,TORRE,AVENIDA,AVENIDA BEIRA RIO,,,COLISÃO TRASEIRA,1,1,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-02-26,quarta-feira ,18:31:00,COM VÍTIMA,CURADO,RUA,RUA DR GEORGE WILLIAM BUTLER,AV,AV PREFEITO ANTONIO PEREIRA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,
2020-02-27,quinta-feira ,00:05:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA RIBEIRO DE BRITO,RUA,RUA AMALIA BERNARDINO DE SOUZA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-02-27,quinta-feira ,05:32:00,SEM VÍTIMA,GRACAS,AVENIDA,AVENIDA RUI BARBOSA,RUA,RUA TENENTE ANTONIO JOAO,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,,R-6a,
2020-02-27,quinta-feira ,07:04:00,SEM VÍTIMA,PAISSANDU,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h
2020-02-27,quinta-feira ,07:39:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA VISCONDE DE JEQUITINHONHA,RUA,RUA DOM JOSE LOPES,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2020-02-27,quinta-feira ,08:22:00,COM VÍTIMA,MADALENA,RUA,RUA BENFICA,,,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h
2020-02-27,quinta-feira ,08:50:00,SEM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,,,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2020-02-27,quinta-feira ,08:48:00,SEM VÍTIMA,GRACAS,AVENIDA,AVENIDA RUI BARBOSA,,,COLISÃO TRASEIRA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2020-02-27,quinta-feira ,09:21:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,ABALROAMENTO LONGITUDINAL,1,,,,,,,,1,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,R-6a,
